0.36,0.1
0.36,0.2
0.36,0.3
0.36,0.4
0.36,0.5
0.36,0.6
0.36,0.7
0.36,0.8
0.36,0.9
0.36,1.0
0.36,1.1
0.36,1.2
0.36,1.3
0.36,1.4
0.36,1.5
0.36,1.6
0.36,1.7
0.36,1.8
0.36,1.9
0.36,2.0
0.36,2.1
0.36,2.2
0.36,2.3
0.36,2.4
0.36,2.5
0.36,2.6
0.36,2.7
0.36,2.8
0.36,2.9
0.36,3.0
0.36,3.1
0.36,3.2
0.36,3.3
0.36,3.4
0.36,3.5
0.36,3.6
0.36,3.7
0.36,3.8
0.36,3.9
0.36,4.0
0.36,4.1
0.36,4.2
0.36,4.3
0.36,4.4
0.36,4.5
0.36,4.6
0.36,4.7
0.36,4.8
0.36,4.9
0.36,5.0
0.37,0.1
0.37,0.2
0.37,0.3
0.37,0.4
0.37,0.5
0.37,0.6
0.37,0.7
0.37,0.8
0.37,0.9
0.37,1.0
0.37,1.1
0.37,1.2
0.37,1.3
0.37,1.4
0.37,1.5
0.37,1.6
0.37,1.7
0.37,1.8
0.37,1.9
0.37,2.0
0.37,2.1
0.37,2.2
0.37,2.3
0.37,2.4
0.37,2.5
0.37,2.6
0.37,2.7
0.37,2.8
0.37,2.9
0.37,3.0
0.37,3.1
0.37,3.2
0.37,3.3
0.37,3.4
0.37,3.5
0.37,3.6
0.37,3.7
0.37,3.8
0.37,3.9
0.37,4.0
0.37,4.1
0.37,4.2
0.37,4.3
0.37,4.4
0.37,4.5
0.37,4.6
0.37,4.7
0.37,4.8
0.37,4.9
0.37,5.0
0.38,0.1
0.38,0.2
0.38,0.3
0.38,0.4
0.38,0.5
0.38,0.6
0.38,0.7
0.38,0.8
0.38,0.9
0.38,1.0
0.38,1.1
0.38,1.2
0.38,1.3
0.38,1.4
0.38,1.5
0.38,1.6
0.38,1.7
0.38,1.8
0.38,1.9
0.38,2.0
0.38,2.1
0.38,2.2
0.38,2.3
0.38,2.4
0.38,2.5
0.38,2.6
0.38,2.7
0.38,2.8
0.38,2.9
0.38,3.0
0.38,3.1
0.38,3.2
0.38,3.3
0.38,3.4
0.38,3.5
0.38,3.6
0.38,3.7
0.38,3.8
0.38,3.9
0.38,4.0
0.38,4.1
0.38,4.2
0.38,4.3
0.38,4.4
0.38,4.5
0.38,4.6
0.38,4.7
0.38,4.8
0.38,4.9
0.38,5.0
0.39,0.1
0.39,0.2
0.39,0.3
0.39,0.4
0.39,0.5
0.39,0.6
0.39,0.7
0.39,0.8
0.39,0.9
0.39,1.0
0.39,1.1
0.39,1.2
0.39,1.3
0.39,1.4
0.39,1.5
0.39,1.6
0.39,1.7
0.39,1.8
0.39,1.9
0.39,2.0
0.39,2.1
0.39,2.2
0.39,2.3
0.39,2.4
0.39,2.5
0.39,2.6
0.39,2.7
0.39,2.8
0.39,2.9
0.39,3.0
0.39,3.1
0.39,3.2
0.39,3.3
0.39,3.4
0.39,3.5
0.39,3.6
0.39,3.7
0.39,3.8
0.39,3.9
0.39,4.0
0.39,4.1
0.39,4.2
0.39,4.3
0.39,4.4
0.39,4.5
0.39,4.6
0.39,4.7
0.39,4.8
0.39,4.9
0.39,5.0
0.4,0.1
0.4,0.2
0.4,0.3
0.4,0.4
0.4,0.5
0.4,0.6
0.4,0.7
0.4,0.8
0.4,0.9
0.4,1.0
0.4,1.1
0.4,1.2
0.4,1.3
0.4,1.4
0.4,1.5
0.4,1.6
0.4,1.7
0.4,1.8
0.4,1.9
0.4,2.0
0.4,2.1
0.4,2.2
0.4,2.3
0.4,2.4
0.4,2.5
0.4,2.6
0.4,2.7
0.4,2.8
0.4,2.9
0.4,3.0
0.4,3.1
0.4,3.2
0.4,3.3
0.4,3.4
0.4,3.5
0.4,3.6
0.4,3.7
0.4,3.8
0.4,3.9
0.4,4.0
0.4,4.1
0.4,4.2
0.4,4.3
0.4,4.4
0.4,4.5
0.4,4.6
0.4,4.7
0.4,4.8
0.4,4.9
0.4,5.0
0.41,0.1
0.41,0.2
0.41,0.3
0.41,0.4
0.41,0.5
0.41,0.6
0.41,0.7
0.41,0.8
0.41,0.9
0.41,1.0
0.41,1.1
0.41,1.2
0.41,1.3
0.41,1.4
0.41,1.5
0.41,1.6
0.41,1.7
0.41,1.8
0.41,1.9
0.41,2.0
0.41,2.1
0.41,2.2
0.41,2.3
0.41,2.4
0.41,2.5
0.41,2.6
0.41,2.7
0.41,2.8
0.41,2.9
0.41,3.0
0.41,3.1
0.41,3.2
0.41,3.3
0.41,3.4
0.41,3.5
0.41,3.6
0.41,3.7
0.41,3.8
0.41,3.9
0.41,4.0
0.41,4.1
0.41,4.2
0.41,4.3
0.41,4.4
0.41,4.5
0.41,4.6
0.41,4.7
0.41,4.8
0.41,4.9
0.41,5.0
0.42,0.1
0.42,0.2
0.42,0.3
0.42,0.4
0.42,0.5
0.42,0.6
0.42,0.7
0.42,0.8
0.42,0.9
0.42,1.0
0.42,1.1
0.42,1.2
0.42,1.3
0.42,1.4
0.42,1.5
0.42,1.6
0.42,1.7
0.42,1.8
0.42,1.9
0.42,2.0
0.42,2.1
0.42,2.2
0.42,2.3
0.42,2.4
0.42,2.5
0.42,2.6
0.42,2.7
0.42,2.8
0.42,2.9
0.42,3.0
0.42,3.1
0.42,3.2
0.42,3.3
0.42,3.4
0.42,3.5
0.42,3.6
0.42,3.7
0.42,3.8
0.42,3.9
0.42,4.0
0.42,4.1
0.42,4.2
0.42,4.3
0.42,4.4
0.42,4.5
0.42,4.6
0.42,4.7
0.42,4.8
0.42,4.9
0.42,5.0
0.43,0.1
0.43,0.2
0.43,0.3
0.43,0.4
0.43,0.5
0.43,0.6
0.43,0.7
0.43,0.8
0.43,0.9
0.43,1.0
0.43,1.1
0.43,1.2
0.43,1.3
0.43,1.4
0.43,1.5
0.43,1.6
0.43,1.7
0.43,1.8
0.43,1.9
0.43,2.0
0.43,2.1
0.43,2.2
0.43,2.3
0.43,2.4
0.43,2.5
0.43,2.6
0.43,2.7
0.43,2.8
0.43,2.9
0.43,3.0
0.43,3.1
0.43,3.2
0.43,3.3
0.43,3.4
0.43,3.5
0.43,3.6
0.43,3.7
0.43,3.8
0.43,3.9
0.43,4.0
0.43,4.1
0.43,4.2
0.43,4.3
0.43,4.4
0.43,4.5
0.43,4.6
0.43,4.7
0.43,4.8
0.43,4.9
0.43,5.0
0.44,0.1
0.44,0.2
0.44,0.3
0.44,0.4
0.44,0.5
0.44,0.6
0.44,0.7
0.44,0.8
0.44,0.9
0.44,1.0
0.44,1.1
0.44,1.2
0.44,1.3
0.44,1.4
0.44,1.5
0.44,1.6
0.44,1.7
0.44,1.8
0.44,1.9
0.44,2.0
0.44,2.1
0.44,2.2
0.44,2.3
0.44,2.4
0.44,2.5
0.44,2.6
0.44,2.7
0.44,2.8
0.44,2.9
0.44,3.0
0.44,3.1
0.44,3.2
0.44,3.3
0.44,3.4
0.44,3.5
0.44,3.6
0.44,3.7
0.44,3.8
0.44,3.9
0.44,4.0
0.44,4.1
0.44,4.2
0.44,4.3
0.44,4.4
0.44,4.5
0.44,4.6
0.44,4.7
0.44,4.8
0.44,4.9
0.44,5.0
0.45,0.1
0.45,0.2
0.45,0.3
0.45,0.4
0.45,0.5
0.45,0.6
0.45,0.7
0.45,0.8
0.45,0.9
0.45,1.0
0.45,1.1
0.45,1.2
0.45,1.3
0.45,1.4
0.45,1.5
0.45,1.6
0.45,1.7
0.45,1.8
0.45,1.9
0.45,2.0
0.45,2.1
0.45,2.2
0.45,2.3
0.45,2.4
0.45,2.5
0.45,2.6
0.45,2.7
0.45,2.8
0.45,2.9
0.45,3.0
0.45,3.1
0.45,3.2
0.45,3.3
0.45,3.4
0.45,3.5
0.45,3.6
0.45,3.7
0.45,3.8
0.45,3.9
0.45,4.0
0.45,4.1
0.45,4.2
0.45,4.3
0.45,4.4
0.45,4.5
0.45,4.6
0.45,4.7
0.45,4.8
0.45,4.9
0.45,5.0
0.46,0.1
0.46,0.2
0.46,0.3
0.46,0.4
0.46,0.5
0.46,0.6
0.46,0.7
0.46,0.8
0.46,0.9
0.46,1.0
0.46,1.1
0.46,1.2
0.46,1.3
0.46,1.4
0.46,1.5
0.46,1.6
0.46,1.7
0.46,1.8
0.46,1.9
0.46,2.0
0.46,2.1
0.46,2.2
0.46,2.3
0.46,2.4
0.46,2.5
0.46,2.6
0.46,2.7
0.46,2.8
0.46,2.9
0.46,3.0
0.46,3.1
0.46,3.2
0.46,3.3
0.46,3.4
0.46,3.5
0.46,3.6
0.46,3.7
0.46,3.8
0.46,3.9
0.46,4.0
0.46,4.1
0.46,4.2
0.46,4.3
0.46,4.4
0.46,4.5
0.46,4.6
0.46,4.7
0.46,4.8
0.46,4.9
0.46,5.0
0.47,0.1
0.47,0.2
0.47,0.3
0.47,0.4
0.47,0.5
0.47,0.6
0.47,0.7
0.47,0.8
0.47,0.9
0.47,1.0
0.47,1.1
0.47,1.2
0.47,1.3
0.47,1.4
0.47,1.5
0.47,1.6
0.47,1.7
0.47,1.8
0.47,1.9
0.47,2.0
0.47,2.1
0.47,2.2
0.47,2.3
0.47,2.4
0.47,2.5
0.47,2.6
0.47,2.7
0.47,2.8
0.47,2.9
0.47,3.0
0.47,3.1
0.47,3.2
0.47,3.3
0.47,3.4
0.47,3.5
0.47,3.6
0.47,3.7
0.47,3.8
0.47,3.9
0.47,4.0
0.47,4.1
0.47,4.2
0.47,4.3
0.47,4.4
0.47,4.5
0.47,4.6
0.47,4.7
0.47,4.8
0.47,4.9
0.47,5.0
0.48,0.1
0.48,0.2
0.48,0.3
0.48,0.4
0.48,0.5
0.48,0.6
0.48,0.7
0.48,0.8
0.48,0.9
0.48,1.0
0.48,1.1
0.48,1.2
0.48,1.3
0.48,1.4
0.48,1.5
0.48,1.6
0.48,1.7
0.48,1.8
0.48,1.9
0.48,2.0
0.48,2.1
0.48,2.2
0.48,2.3
0.48,2.4
0.48,2.5
0.48,2.6
0.48,2.7
0.48,2.8
0.48,2.9
0.48,3.0
0.48,3.1
0.48,3.2
0.48,3.3
0.48,3.4
0.48,3.5
0.48,3.6
0.48,3.7
0.48,3.8
0.48,3.9
0.48,4.0
0.48,4.1
0.48,4.2
0.48,4.3
0.48,4.4
0.48,4.5
0.48,4.6
0.48,4.7
0.48,4.8
0.48,4.9
0.48,5.0
0.49,0.1
0.49,0.2
0.49,0.3
0.49,0.4
0.49,0.5
0.49,0.6
0.49,0.7
0.49,0.8
0.49,0.9
0.49,1.0
0.49,1.1
0.49,1.2
0.49,1.3
0.49,1.4
0.49,1.5
0.49,1.6
0.49,1.7
0.49,1.8
0.49,1.9
0.49,2.0
0.49,2.1
0.49,2.2
0.49,2.3
0.49,2.4
0.49,2.5
0.49,2.6
0.49,2.7
0.49,2.8
0.49,2.9
0.49,3.0
0.49,3.1
0.49,3.2
0.49,3.3
0.49,3.4
0.49,3.5
0.49,3.6
0.49,3.7
0.49,3.8
0.49,3.9
0.49,4.0
0.49,4.1
0.49,4.2
0.49,4.3
0.49,4.4
0.49,4.5
0.49,4.6
0.49,4.7
0.49,4.8
0.49,4.9
0.49,5.0
0.5,0.1
0.5,0.2
0.5,0.3
0.5,0.4
0.5,0.5
0.5,0.6
0.5,0.7
0.5,0.8
0.5,0.9
0.5,1.0
0.5,1.1
0.5,1.2
0.5,1.3
0.5,1.4
0.5,1.5
0.5,1.6
0.5,1.7
0.5,1.8
0.5,1.9
0.5,2.0
0.5,2.1
0.5,2.2
0.5,2.3
0.5,2.4
0.5,2.5
0.5,2.6
0.5,2.7
0.5,2.8
0.5,2.9
0.5,3.0
0.5,3.1
0.5,3.2
0.5,3.3
0.5,3.4
0.5,3.5
0.5,3.6
0.5,3.7
0.5,3.8
0.5,3.9
0.5,4.0
0.5,4.1
0.5,4.2
0.5,4.3
0.5,4.4
0.5,4.5
0.5,4.6
0.5,4.7
0.5,4.8
0.5,4.9
0.5,5.0
